date,atelier,usine,mtbf_heures,mttr_heures,disponibilite_pct,trs_oee_pct,performance_pct,qualite_pct,nb_alertes,nb_pannes,nb_pannes_evitees,cout_maintenance_jour_eur,economies_predictif_eur,vrms_moyen_mm_s,asset_health_index
2025-12-31,Air comprimé,Tanger,392.3,8.9,97.78,90.27,94.2,98.0,0,0,1,1903.75,7760.75,2.9,81.0
2025-12-31,Ventilation,Casablanca,495.5,5.0,99.0,88.11,92.8,95.9,0,0,0,1307.21,0.0,1.5,87.0
2025-12-31,Broyage,Casablanca,323.0,4.2,98.72,85.37,92.1,93.9,1,0,2,2471.56,9628.22,3.97,78.1
2025-12-31,Convoyage,Tanger,476.1,7.5,98.45,92.09,94.1,99.4,1,0,0,1046.47,0.0,1.8,80.2
2026-01-01,Pomperie,Casablanca,376.8,5.9,98.46,89.0,91.4,98.9,0,0,0,2544.42,0.0,2.8,82.6
2026-01-01,Air comprimé,Tanger,447.3,7.9,98.26,87.99,92.7,96.6,0,0,1,2919.33,6700.32,3.18,81.2
2026-01-01,Ventilation,Casablanca,474.5,6.0,98.75,87.83,91.6,97.1,0,0,1,1698.35,4404.37,1.47,81.5
2026-01-01,Broyage,Casablanca,389.7,2.8,99.29,94.45,95.8,99.3,1,0,0,4505.21,0.0,4.2,85.0
2026-01-01,Convoyage,Tanger,447.9,4.8,98.94,91.64,94.8,97.7,0,0,1,994.77,2541.77,0.97,90.4
2026-01-02,Pomperie,Casablanca,408.8,3.2,99.22,89.3,92.5,97.3,0,1,1,3677.02,2345.43,2.18,79.7
2026-01-02,Air comprimé,Tanger,388.7,8.6,97.84,95.99,98.6,99.5,2,0,0,3065.39,0.0,3.34,83.9
2026-01-02,Ventilation,Casablanca,484.0,7.7,98.43,87.53,90.1,98.7,0,0,0,1259.48,0.0,1.8,93.3
2026-01-02,Broyage,Casablanca,372.4,5.0,98.68,86.27,94.0,93.0,1,0,1,4581.22,4679.97,4.0,84.7
2026-01-02,Convoyage,Tanger,444.7,3.8,99.15,82.55,88.2,94.4,0,1,1,725.47,5560.46,0.96,65.3
2026-01-03,Pomperie,Casablanca,290.2,4.3,98.54,89.87,92.5,98.6,0,1,0,2275.89,0.0,1.84,85.5
2026-01-03,Air comprimé,Tanger,454.7,6.6,98.57,92.12,94.5,98.9,0,0,1,2210.04,3488.79,2.9,84.9
2026-01-03,Ventilation,Casablanca,461.7,4.7,98.99,91.23,96.1,95.9,0,0,0,1049.1,0.0,2.14,88.4
2026-01-03,Broyage,Casablanca,346.7,3.0,99.14,87.31,90.6,97.2,0,1,0,5710.15,0.0,4.24,85.4
2026-01-03,Convoyage,Tanger,484.1,3.4,99.3,90.9,93.5,97.9,0,0,0,901.83,0.0,1.24,84.3
2026-01-04,Pomperie,Casablanca,377.2,5.4,98.59,91.5,94.8,97.9,1,0,1,2310.54,6401.54,1.6,93.6
2026-01-04,Air comprimé,Tanger,422.1,6.1,98.58,88.78,94.4,95.4,1,0,0,4029.05,0.0,3.05,85.0
2026-01-04,Ventilation,Casablanca,433.3,12.3,97.24,87.87,92.4,97.8,0,0,0,1573.91,0.0,1.92,75.7
2026-01-04,Broyage,Casablanca,356.5,4.3,98.81,92.49,96.2,97.3,0,0,1,3757.64,4234.92,4.38,78.8
2026-01-04,Convoyage,Tanger,463.6,8.6,98.18,88.17,92.2,97.4,0,0,0,1062.63,0.0,1.59,78.1
2026-01-05,Pomperie,Casablanca,345.8,5.2,98.52,89.67,92.4,98.5,0,0,0,3155.49,0.0,2.8,83.3
2026-01-05,Air comprimé,Tanger,399.9,6.2,98.47,86.5,91.6,95.9,0,0,1,4484.26,5972.57,2.33,73.5
2026-01-05,Ventilation,Casablanca,445.2,8.0,98.23,85.25,90.5,95.9,0,0,0,837.66,0.0,1.72,75.4
2026-01-05,Broyage,Casablanca,339.0,1.7,99.5,89.4,93.5,96.1,0,0,0,2766.51,0.0,3.69,88.1
2026-01-05,Convoyage,Tanger,416.3,6.7,98.42,89.0,94.0,96.2,0,0,0,848.27,0.0,1.75,92.6
2026-01-06,Pomperie,Casablanca,372.7,5.6,98.52,89.28,94.5,95.9,1,0,0,4231.82,0.0,3.18,79.2
2026-01-06,Air comprimé,Tanger,467.6,8.5,98.21,87.32,93.3,95.3,1,0,1,3162.98,3744.06,3.23,86.0
2026-01-06,Ventilation,Casablanca,491.0,4.1,99.17,85.05,88.6,96.8,0,0,0,934.02,0.0,2.22,85.9
2026-01-06,Broyage,Casablanca,386.9,4.6,98.83,87.98,91.4,97.4,0,0,0,4552.48,0.0,3.48,89.6
2026-01-06,Convoyage,Tanger,434.5,6.7,98.48,91.59,95.0,97.9,0,0,0,769.56,0.0,0.88,68.0
2026-01-07,Pomperie,Casablanca,406.8,4.4,98.93,85.32,90.4,95.4,0,0,0,4309.73,0.0,2.37,87.3
2026-01-07,Air comprimé,Tanger,379.3,3.6,99.06,94.65,97.9,97.6,0,1,0,3650.22,0.0,2.96,70.0
2026-01-07,Ventilation,Casablanca,474.1,9.6,98.02,87.98,91.4,98.2,1,0,0,1843.29,0.0,2.1,77.1
2026-01-07,Broyage,Casablanca,330.2,6.1,98.19,85.34,89.6,97.0,1,1,0,5291.05,0.0,4.07,85.1
2026-01-07,Convoyage,Tanger,411.8,7.5,98.21,87.7,89.3,100.0,0,0,0,894.33,0.0,0.97,75.9
2026-01-08,Pomperie,Casablanca,384.1,6.5,98.34,91.09,95.3,97.2,0,0,0,3952.97,0.0,2.05,91.9
2026-01-08,Air comprimé,Tanger,440.0,5.9,98.68,90.14,90.8,100.6,0,0,0,4739.3,0.0,3.08,86.8
2026-01-08,Ventilation,Casablanca,522.5,10.8,97.97,86.47,93.7,94.2,0,0,0,1137.51,0.0,1.95,84.3
2026-01-08,Broyage,Casablanca,386.0,1.0,99.74,93.45,95.8,97.8,0,1,0,3282.3,0.0,3.84,83.3
2026-01-08,Convoyage,Tanger,458.3,5.7,98.77,86.69,92.0,95.4,0,1,0,882.8,0.0,1.69,77.8
2026-01-09,Pomperie,Casablanca,380.9,3.5,99.09,86.14,89.9,96.7,0,0,0,2747.59,0.0,2.2,72.4
2026-01-09,Air comprimé,Tanger,490.2,5.0,98.99,91.37,93.9,98.3,0,0,0,2926.83,0.0,3.28,86.7
2026-01-09,Ventilation,Casablanca,493.0,6.9,98.62,86.07,91.1,95.8,0,0,0,1200.07,0.0,2.01,78.6
2026-01-09,Broyage,Casablanca,319.2,8.2,97.5,90.04,93.0,99.3,0,0,0,5084.23,0.0,4.21,73.6
2026-01-09,Convoyage,Tanger,464.0,4.7,99.0,89.33,96.5,93.5,0,0,0,946.13,0.0,1.26,86.1
2026-01-10,Pomperie,Casablanca,403.7,4.7,98.85,88.4,92.1,97.1,0,0,1,2919.51,2136.01,3.04,94.6
2026-01-10,Air comprimé,Tanger,461.8,10.1,97.86,87.67,91.7,97.7,0,0,2,2513.72,15706.98,2.56,85.4
2026-01-10,Ventilation,Casablanca,478.6,4.9,98.99,89.87,91.8,98.9,0,0,0,1625.01,0.0,1.7,80.7
2026-01-10,Broyage,Casablanca,347.0,5.0,98.58,93.12,96.0,98.4,0,0,0,4606.7,0.0,4.37,91.6
2026-01-10,Convoyage,Tanger,469.0,8.2,98.28,90.19,95.2,96.4,0,0,0,1073.32,0.0,1.23,83.8
2026-01-11,Pomperie,Casablanca,321.3,5.6,98.29,85.65,92.6,94.1,0,0,0,2603.79,0.0,2.11,70.6
2026-01-11,Air comprimé,Tanger,399.6,5.1,98.74,85.24,89.0,97.0,0,0,0,3488.5,0.0,3.2,84.1
2026-01-11,Ventilation,Casablanca,519.4,5.1,99.03,94.11,95.8,99.2,2,0,0,1327.42,0.0,1.46,92.3
2026-01-11,Broyage,Casablanca,354.3,1.7,99.52,85.79,89.7,96.1,0,0,0,4087.19,0.0,4.74,77.3
2026-01-11,Convoyage,Tanger,510.7,9.7,98.14,91.67,97.1,96.2,0,0,0,522.08,0.0,1.44,75.2
2026-01-12,Pomperie,Casablanca,386.3,6.1,98.45,95.03,99.2,97.3,0,0,1,2067.29,4330.91,2.93,99.4
2026-01-12,Air comprimé,Tanger,407.7,5.0,98.79,90.77,92.9,98.9,0,1,0,4149.92,0.0,3.42,77.8
2026-01-12,Ventilation,Casablanca,444.4,8.6,98.1,94.28,96.2,99.9,0,0,0,830.83,0.0,2.39,88.5
2026-01-12,Broyage,Casablanca,277.5,6.1,97.85,96.1,98.9,99.3,0,0,0,4145.03,0.0,4.95,93.1
2026-01-12,Convoyage,Tanger,516.7,4.9,99.06,89.15,92.3,97.5,1,0,0,1098.45,0.0,1.59,72.4
2026-01-13,Pomperie,Casablanca,387.9,3.1,99.21,89.16,95.1,94.5,2,0,0,2289.61,0.0,2.73,80.0
2026-01-13,Air comprimé,Tanger,433.4,5.5,98.75,91.75,95.0,97.8,0,0,0,3459.26,0.0,4.05,85.5
2026-01-13,Ventilation,Casablanca,442.4,7.2,98.4,86.65,92.5,95.2,0,0,2,1255.46,9292.61,1.7,76.4
2026-01-13,Broyage,Casablanca,392.1,7.0,98.25,89.7,95.7,95.4,0,0,0,3650.4,0.0,4.47,88.5
2026-01-13,Convoyage,Tanger,415.8,9.4,97.79,86.1,90.3,97.5,0,0,0,868.1,0.0,1.39,74.8
2026-01-14,Pomperie,Casablanca,371.0,5.7,98.49,86.85,91.1,96.8,0,0,1,3069.66,1962.65,2.2,79.1
2026-01-14,Air comprimé,Tanger,420.8,6.3,98.52,88.07,93.8,95.3,0,0,2,3686.72,11339.25,2.99,80.0
2026-01-14,Ventilation,Casablanca,493.3,5.9,98.82,88.41,92.9,96.3,0,0,1,1202.98,7416.0,1.44,79.3
2026-01-14,Broyage,Casablanca,381.5,4.9,98.73,90.76,93.9,97.9,0,0,0,3162.54,0.0,4.49,88.9
2026-01-14,Convoyage,Tanger,474.7,4.8,99.0,87.87,91.6,96.9,2,0,0,738.4,0.0,1.63,82.5
2026-01-15,Pomperie,Casablanca,408.2,3.3,99.2,91.03,94.7,96.9,0,1,1,3356.09,2229.7,2.62,76.3
2026-01-15,Air comprimé,Tanger,422.5,8.1,98.12,89.02,94.8,95.7,0,1,0,2217.39,0.0,2.11,83.1
2026-01-15,Ventilation,Casablanca,470.4,6.3,98.68,93.16,94.5,99.9,1,1,0,1535.02,0.0,2.16,91.7
2026-01-15,Broyage,Casablanca,386.5,3.7,99.05,85.72,89.5,96.7,0,0,0,3930.73,0.0,4.63,76.0
2026-01-15,Convoyage,Tanger,431.0,5.5,98.74,87.65,91.8,96.7,0,0,0,976.01,0.0,0.51,84.4
2026-01-16,Pomperie,Casablanca,394.7,7.3,98.18,87.28,92.8,95.8,0,0,0,1837.3,0.0,2.57,78.4
2026-01-16,Air comprimé,Tanger,401.5,5.0,98.77,85.38,88.3,97.9,3,1,1,3594.19,6889.06,2.81,74.9
2026-01-16,Ventilation,Casablanca,473.2,4.9,98.98,91.01,94.6,97.2,0,0,0,886.78,0.0,1.74,73.2
2026-01-16,Broyage,Casablanca,341.9,3.8,98.9,91.52,95.2,97.2,0,0,0,3908.85,0.0,4.35,83.8
2026-01-16,Convoyage,Tanger,442.6,4.8,98.93,86.79,89.7,97.8,1,0,0,760.75,0.0,1.64,79.2
2026-01-17,Pomperie,Casablanca,463.0,6.1,98.7,90.85,94.7,97.2,0,0,0,1110.22,0.0,2.64,82.8
2026-01-17,Air comprimé,Tanger,443.6,8.5,98.12,87.29,92.0,96.7,0,0,2,2669.18,6659.13,3.06,88.8
2026-01-17,Ventilation,Casablanca,513.8,6.9,98.67,85.17,90.2,95.7,1,0,1,844.4,4771.92,1.13,76.9
2026-01-17,Broyage,Casablanca,334.5,6.1,98.21,88.68,92.8,97.3,1,0,1,2924.09,2082.59,3.6,67.1
2026-01-17,Convoyage,Tanger,438.2,7.1,98.41,92.88,97.3,97.0,0,0,0,716.21,0.0,1.23,84.7
2026-01-18,Pomperie,Casablanca,371.7,9.4,97.53,83.09,89.4,95.3,0,0,0,2682.75,0.0,2.5,81.7
2026-01-18,Air comprimé,Tanger,466.1,7.3,98.46,94.94,99.0,97.4,0,0,0,2248.18,0.0,2.93,84.0
2026-01-18,Ventilation,Casablanca,502.6,7.7,98.49,87.85,93.5,95.4,0,1,2,932.33,3686.82,1.56,83.2
2026-01-18,Broyage,Casablanca,347.2,4.1,98.83,88.2,92.1,96.9,0,0,1,5274.3,7202.46,3.76,90.9
2026-01-18,Convoyage,Tanger,481.5,5.2,98.93,90.41,95.3,95.9,0,0,2,845.9,5147.33,1.05,84.7
2026-01-19,Pomperie,Casablanca,413.2,3.3,99.21,92.93,94.9,98.7,0,0,0,4171.2,0.0,2.32,79.5
2026-01-19,Air comprimé,Tanger,441.9,8.1,98.2,90.57,94.3,97.8,0,0,0,4164.22,0.0,3.47,94.5
2026-01-19,Ventilation,Casablanca,428.4,3.4,99.21,93.22,93.4,100.6,0,0,0,1184.37,0.0,1.61,78.5
2026-01-19,Broyage,Casablanca,392.4,4.5,98.87,91.97,96.0,96.9,1,1,0,4286.44,0.0,3.9,75.3
2026-01-19,Convoyage,Tanger,468.6,4.6,99.03,91.43,94.6,97.6,1,0,0,1086.25,0.0,1.26,98.3
2026-01-20,Pomperie,Casablanca,404.3,5.8,98.59,89.21,92.9,97.4,0,0,0,2487.31,0.0,2.53,81.8
2026-01-20,Air comprimé,Tanger,439.6,8.4,98.12,89.74,92.1,99.3,0,0,0,2270.29,0.0,2.89,82.2
2026-01-20,Ventilation,Casablanca,456.5,6.0,98.7,87.57,91.0,97.5,0,1,2,1041.56,9468.86,1.77,83.6
2026-01-20,Broyage,Casablanca,361.8,5.9,98.4,89.8,93.7,97.4,0,0,2,4015.59,15093.1,4.42,87.4
2026-01-20,Convoyage,Tanger,423.9,5.7,98.67,84.59,91.4,93.8,0,0,0,574.15,0.0,1.46,93.7
2026-01-21,Pomperie,Casablanca,367.3,4.1,98.9,86.98,90.2,97.5,0,0,1,2095.81,6471.53,2.71,83.5
2026-01-21,Air comprimé,Tanger,408.1,5.3,98.72,88.15,93.7,95.3,3,0,0,3532.2,0.0,3.41,92.2
2026-01-21,Ventilation,Casablanca,471.3,3.7,99.22,94.27,95.2,99.8,0,1,1,1289.42,4267.6,1.99,76.8
2026-01-21,Broyage,Casablanca,348.1,6.2,98.25,92.16,96.7,97.0,0,0,0,5002.56,0.0,5.2,80.3
2026-01-21,Convoyage,Tanger,499.3,5.2,98.97,90.3,93.2,97.9,1,0,0,889.51,0.0,1.24,80.0
2026-01-22,Pomperie,Casablanca,345.1,6.6,98.12,83.85,89.3,95.7,0,0,0,3684.41,0.0,2.7,84.8
2026-01-22,Air comprimé,Tanger,407.1,6.3,98.48,94.77,98.1,98.1,0,0,0,3894.43,0.0,3.1,93.7
2026-01-22,Ventilation,Casablanca,470.9,8.7,98.19,85.61,91.2,95.6,0,0,0,1105.75,0.0,1.95,98.8
2026-01-22,Broyage,Casablanca,359.5,0.5,99.86,94.68,99.7,95.1,0,0,1,3528.34,5604.71,4.01,85.8
2026-01-22,Convoyage,Tanger,414.1,4.2,99.0,92.16,94.8,98.2,0,0,0,499.76,0.0,1.61,76.2
2026-01-23,Pomperie,Casablanca,376.3,6.4,98.33,85.41,87.3,99.5,0,0,0,2118.69,0.0,3.39,77.3
2026-01-23,Air comprimé,Tanger,418.3,7.9,98.15,87.62,89.9,99.3,0,0,0,3628.27,0.0,3.76,82.1
2026-01-23,Ventilation,Casablanca,520.6,8.5,98.39,87.25,90.4,98.1,0,0,0,1225.19,0.0,1.57,71.2
2026-01-23,Broyage,Casablanca,285.6,6.4,97.81,89.65,92.3,99.3,0,0,0,3758.1,0.0,4.15,81.0
2026-01-23,Convoyage,Tanger,464.2,7.3,98.45,89.34,92.6,98.0,0,0,2,788.68,14904.62,1.46,78.9
2026-01-24,Pomperie,Casablanca,419.8,6.5,98.48,86.51,91.7,95.8,0,0,0,2097.57,0.0,2.06,82.4
2026-01-24,Air comprimé,Tanger,514.4,6.4,98.77,93.51,97.4,97.2,0,0,0,4269.99,0.0,2.96,82.2
2026-01-24,Ventilation,Casablanca,485.2,6.0,98.78,93.51,96.2,98.4,0,0,0,1149.04,0.0,1.48,78.3
2026-01-24,Broyage,Casablanca,370.3,5.9,98.43,91.07,94.8,97.6,1,0,0,3768.29,0.0,3.59,74.6
2026-01-24,Convoyage,Tanger,454.6,6.8,98.53,93.73,99.2,95.9,0,0,2,912.76,15686.64,1.74,85.6
2026-01-25,Pomperie,Casablanca,378.8,4.4,98.85,85.11,89.5,96.2,0,0,1,2817.13,1572.98,3.05,84.9
2026-01-25,Air comprimé,Tanger,422.0,2.7,99.36,95.62,98.8,97.4,0,0,1,4066.11,2863.66,3.02,88.3
2026-01-25,Ventilation,Casablanca,553.5,5.2,99.07,88.62,91.0,98.3,0,0,0,668.42,0.0,1.02,83.0
2026-01-25,Broyage,Casablanca,339.4,3.2,99.07,93.18,98.9,95.1,0,0,0,4903.21,0.0,4.66,91.6
2026-01-25,Convoyage,Tanger,451.0,6.1,98.67,84.43,89.6,95.5,0,1,0,651.57,0.0,0.92,69.5
2026-01-26,Pomperie,Casablanca,385.1,5.2,98.67,89.02,91.5,98.6,0,0,0,2538.9,0.0,2.69,75.0
2026-01-26,Air comprimé,Tanger,447.2,7.0,98.46,91.77,95.5,97.6,2,2,1,2005.01,2858.22,3.03,96.1
2026-01-26,Ventilation,Casablanca,484.9,5.3,98.92,90.59,91.4,100.2,2,0,0,897.77,0.0,1.83,90.2
2026-01-26,Broyage,Casablanca,368.1,6.0,98.4,87.86,93.4,95.6,0,0,1,3737.27,3336.26,4.4,75.7
2026-01-26,Convoyage,Tanger,468.8,6.1,98.72,92.11,97.7,95.5,0,0,0,567.33,0.0,1.55,93.3
2026-01-27,Pomperie,Casablanca,403.1,5.5,98.65,90.59,92.2,99.6,0,0,1,2575.88,6240.27,2.64,84.1
2026-01-27,Air comprimé,Tanger,439.8,2.9,99.34,94.14,98.1,96.6,0,0,0,2180.23,0.0,3.1,72.9
2026-01-27,Ventilation,Casablanca,513.0,6.4,98.77,85.58,89.6,96.7,0,0,0,1176.13,0.0,2.11,81.3
2026-01-27,Broyage,Casablanca,361.2,2.0,99.45,88.53,91.4,97.4,0,0,1,3103.03,3180.2,4.09,75.5
2026-01-27,Convoyage,Tanger,436.1,6.7,98.49,87.5,91.5,97.1,0,0,0,694.27,0.0,1.95,92.1
2026-01-28,Pomperie,Casablanca,359.0,6.4,98.25,88.21,90.6,99.1,0,1,0,3069.97,0.0,3.24,70.2
2026-01-28,Air comprimé,Tanger,390.7,5.3,98.66,89.26,92.7,97.6,0,0,0,3120.73,0.0,3.56,82.3
2026-01-28,Ventilation,Casablanca,489.8,4.1,99.17,88.8,92.5,96.8,0,0,1,969.0,7577.58,1.62,83.7
2026-01-28,Broyage,Casablanca,385.7,5.1,98.69,90.19,95.2,96.0,0,0,0,2104.44,0.0,4.77,80.5
2026-01-28,Convoyage,Tanger,461.0,5.8,98.76,85.3,88.5,97.6,0,0,2,684.3,5320.73,0.97,67.9
2026-01-29,Pomperie,Casablanca,357.6,5.5,98.49,94.58,98.7,97.3,1,0,2,3511.76,8429.28,2.87,78.2
2026-01-29,Air comprimé,Tanger,406.6,11.3,97.3,90.84,94.3,99.0,2,0,0,5103.05,0.0,3.1,85.6
2026-01-29,Ventilation,Casablanca,519.0,9.1,98.28,93.23,97.8,97.0,0,0,1,1136.67,3875.49,2.74,98.2
2026-01-29,Broyage,Casablanca,335.7,6.6,98.07,91.61,96.4,96.9,0,0,0,4651.21,0.0,4.59,82.7
2026-01-29,Convoyage,Tanger,477.3,6.8,98.6,85.29,90.2,95.9,1,0,0,579.48,0.0,0.98,89.2
2026-01-30,Pomperie,Casablanca,378.6,2.9,99.24,87.04,90.7,96.7,0,0,0,3575.71,0.0,2.81,81.6
2026-01-30,Air comprimé,Tanger,433.7,4.5,98.97,90.51,93.6,97.7,1,0,0,2609.99,0.0,2.69,87.5
2026-01-30,Ventilation,Casablanca,478.5,10.7,97.81,85.02,91.6,94.9,0,0,1,661.22,5638.84,1.83,68.1
2026-01-30,Broyage,Casablanca,285.9,3.4,98.82,85.22,90.3,95.5,0,0,0,3565.07,0.0,4.45,92.9
2026-01-30,Convoyage,Tanger,429.6,4.6,98.94,93.53,95.1,99.4,0,0,0,785.27,0.0,1.18,96.1
2026-01-31,Pomperie,Casablanca,389.3,4.7,98.81,95.08,99.1,97.1,0,0,0,3074.91,0.0,2.46,87.7
2026-01-31,Air comprimé,Tanger,490.1,4.9,99.01,91.31,94.3,97.8,0,0,0,3921.53,0.0,3.05,78.7
2026-01-31,Ventilation,Casablanca,500.5,7.2,98.58,89.71,94.4,96.4,0,0,0,788.1,0.0,1.72,77.9
2026-01-31,Broyage,Casablanca,355.2,5.2,98.56,89.61,95.7,95.0,1,0,0,4344.39,0.0,4.57,71.3
2026-01-31,Convoyage,Tanger,488.3,8.4,98.31,87.86,92.8,96.3,1,0,0,914.21,0.0,1.04,84.7
2026-02-01,Pomperie,Casablanca,325.0,7.0,97.89,87.19,89.7,99.3,1,1,1,2459.94,6156.13,2.51,83.0
2026-02-01,Air comprimé,Tanger,433.1,3.6,99.18,82.87,87.4,95.6,0,0,0,4155.0,0.0,3.08,83.2
2026-02-01,Ventilation,Casablanca,529.3,4.2,99.21,87.27,90.5,97.2,0,1,0,1210.83,0.0,1.22,77.2
2026-02-01,Broyage,Casablanca,304.0,5.3,98.29,91.41,98.1,94.8,0,1,0,4249.65,0.0,4.86,74.5
2026-02-01,Convoyage,Tanger,505.0,4.5,99.12,90.95,97.2,94.4,0,1,0,526.55,0.0,1.2,84.0
2026-02-02,Pomperie,Casablanca,367.3,5.9,98.42,87.5,90.9,97.8,2,1,0,1863.14,0.0,2.78,84.1
2026-02-02,Air comprimé,Tanger,473.1,8.4,98.26,92.36,97.4,96.5,2,0,0,3164.12,0.0,2.65,62.7
2026-02-02,Ventilation,Casablanca,479.4,5.5,98.87,88.04,91.9,96.9,0,0,0,1368.49,0.0,1.55,82.8
2026-02-02,Broyage,Casablanca,331.5,4.2,98.75,87.36,88.2,100.3,0,0,0,4862.48,0.0,4.05,85.5
2026-02-02,Convoyage,Tanger,510.3,7.0,98.65,88.96,91.0,99.1,0,0,1,813.31,7981.95,2.14,83.5
2026-02-03,Pomperie,Casablanca,412.0,6.6,98.42,92.03,96.6,96.8,0,0,1,1983.77,1904.16,2.09,99.2
2026-02-03,Air comprimé,Tanger,485.6,4.0,99.18,88.56,93.7,95.3,0,0,0,4014.37,0.0,3.03,100
2026-02-03,Ventilation,Casablanca,504.0,9.2,98.21,84.53,90.6,95.0,0,0,0,1167.81,0.0,1.2,91.7
2026-02-03,Broyage,Casablanca,346.1,3.8,98.91,87.77,94.8,93.6,0,0,0,3806.4,0.0,3.71,74.7
2026-02-03,Convoyage,Tanger,469.6,4.9,98.97,90.05,94.0,96.8,0,0,0,1029.81,0.0,1.27,85.4
2026-02-04,Pomperie,Casablanca,359.3,8.6,97.66,89.18,92.9,98.3,0,0,0,2691.48,0.0,2.12,74.6
2026-02-04,Air comprimé,Tanger,407.3,5.3,98.72,88.42,93.1,96.2,0,0,0,5002.96,0.0,2.87,86.0
2026-02-04,Ventilation,Casablanca,502.8,7.2,98.59,90.93,94.5,97.6,0,0,0,1059.63,0.0,2.05,80.3
2026-02-04,Broyage,Casablanca,374.3,5.8,98.47,81.97,87.9,94.7,0,0,1,2347.93,3362.79,4.57,94.3
2026-02-04,Convoyage,Tanger,447.6,7.3,98.4,87.22,93.5,94.8,0,0,0,703.2,0.0,1.2,89.7
2026-02-05,Pomperie,Casablanca,374.1,4.7,98.76,81.55,87.2,94.7,0,0,0,2487.24,0.0,2.54,93.0
2026-02-05,Air comprimé,Tanger,424.5,7.2,98.33,86.88,93.7,94.3,0,0,0,3834.75,0.0,3.18,80.9
2026-02-05,Ventilation,Casablanca,508.2,8.4,98.37,86.18,93.1,94.1,1,0,0,1120.96,0.0,1.55,93.5
2026-02-05,Broyage,Casablanca,353.4,3.0,99.16,94.4,95.1,100.1,0,0,2,2130.95,5774.58,3.87,80.0
2026-02-05,Convoyage,Tanger,457.5,4.2,99.09,85.0,88.8,96.6,0,1,0,871.39,0.0,2.01,63.4
2026-02-06,Pomperie,Casablanca,357.2,2.8,99.22,88.67,91.1,98.1,0,0,0,4237.57,0.0,2.67,82.4
2026-02-06,Air comprimé,Tanger,406.3,5.6,98.64,89.76,94.2,96.6,0,1,0,2128.49,0.0,3.47,78.0
2026-02-06,Ventilation,Casablanca,510.0,4.5,99.13,92.11,95.6,97.2,1,0,0,1328.57,0.0,2.11,80.9
2026-02-06,Broyage,Casablanca,360.3,3.8,98.96,92.15,95.7,97.3,0,0,1,5312.93,2097.69,3.81,87.0
2026-02-06,Convoyage,Tanger,455.3,7.8,98.32,85.4,92.4,94.0,0,0,0,771.01,0.0,1.51,79.2
2026-02-07,Pomperie,Casablanca,421.1,2.9,99.32,88.82,89.7,99.7,0,0,0,2298.12,0.0,1.78,83.2
2026-02-07,Air comprimé,Tanger,383.0,4.9,98.74,85.86,90.2,96.4,0,0,0,2782.26,0.0,2.92,92.0
2026-02-07,Ventilation,Casablanca,494.3,10.6,97.9,86.17,91.5,96.2,0,1,0,1488.33,0.0,1.86,79.5
2026-02-07,Broyage,Casablanca,288.3,4.9,98.33,88.54,93.7,96.1,0,0,2,6552.92,5332.92,4.53,79.6
2026-02-07,Convoyage,Tanger,506.4,6.0,98.83,93.01,92.9,101.3,0,0,0,922.34,0.0,1.83,72.8
2026-02-08,Pomperie,Casablanca,424.3,4.3,99.0,87.82,90.7,97.8,0,0,0,3002.25,0.0,2.24,78.3
2026-02-08,Air comprimé,Tanger,438.7,3.0,99.32,91.34,96.1,95.7,1,1,0,2689.05,0.0,3.62,87.8
2026-02-08,Ventilation,Casablanca,467.1,5.9,98.75,90.33,94.5,96.8,1,0,0,857.02,0.0,1.34,84.8
2026-02-08,Broyage,Casablanca,329.9,4.5,98.65,92.89,95.6,98.5,0,0,0,3550.87,0.0,4.22,75.2
2026-02-08,Convoyage,Tanger,513.0,7.7,98.52,90.69,94.9,97.0,1,0,0,1026.87,0.0,2.0,75.0
2026-02-09,Pomperie,Casablanca,394.7,8.0,98.01,86.95,90.9,97.6,2,1,1,3075.79,7299.39,2.27,78.9
2026-02-09,Air comprimé,Tanger,437.3,6.6,98.51,89.18,94.4,95.9,1,1,2,3815.98,9148.64,3.01,73.7
2026-02-09,Ventilation,Casablanca,488.5,7.8,98.43,90.87,91.5,100.9,0,0,0,524.84,0.0,1.87,81.2
2026-02-09,Broyage,Casablanca,356.2,4.1,98.86,88.56,94.0,95.3,1,0,0,4083.78,0.0,4.66,81.1
2026-02-09,Convoyage,Tanger,465.3,7.0,98.52,90.67,94.3,97.6,0,0,0,1011.96,0.0,1.02,82.8
2026-02-10,Pomperie,Casablanca,348.6,5.4,98.47,93.32,97.1,97.6,0,0,0,1790.84,0.0,2.92,73.7
2026-02-10,Air comprimé,Tanger,426.5,3.8,99.12,87.79,91.4,96.9,0,0,0,1556.91,0.0,3.67,78.7
2026-02-10,Ventilation,Casablanca,516.4,7.4,98.59,95.44,96.8,100.0,0,0,0,983.07,0.0,2.09,73.8
2026-02-10,Broyage,Casablanca,300.4,5.0,98.36,86.78,92.0,95.9,0,1,0,3752.59,0.0,3.93,84.7
2026-02-10,Convoyage,Tanger,448.3,4.8,98.94,87.87,90.9,97.7,0,0,0,1120.84,0.0,1.34,78.6
2026-02-11,Pomperie,Casablanca,362.1,6.6,98.21,88.5,93.0,96.9,0,0,0,2976.16,0.0,2.09,96.6
2026-02-11,Air comprimé,Tanger,406.5,8.0,98.07,91.19,94.5,98.4,2,1,1,4430.77,6482.27,2.52,85.1
