timestamp,machine_id,machine_nom,capteur_id,capteur_type,grandeur,unite,valeur_mesuree,seuil_alerte_bas,seuil_alerte_haut,statut,batterie_pct,qualite_signal_pct,frequence_acquisition_hz,passerelle_iot,latence_ms
2026-04-18 10:03:33,P-204,Pompe centrifuge HP,P-204-SEN-01,accelerometre,accelerometre,mm/s,1.8917,0.25,3.61,normal,92.9,100.9,2000,GW-Modbus-03,1.6
2026-04-18 10:03:39,P-204,Pompe centrifuge HP,P-204-SEN-02,accelerometre,accelerometre,g,0.4277,0.05,0.77,normal,88.3,96.5,128,GW-MQTT-01,2.0
2026-04-18 10:03:36,P-204,Pompe centrifuge HP,P-204-SEN-03,thermique,thermique,°C,29.2437,4.05,54.64,normal,88.7,97.0,2000,GW-OPCUA-02,1.0
2026-04-18 10:03:15,P-204,Pompe centrifuge HP,P-204-SEN-04,sonde_proximite,sonde_proximite,microns,41.4757,5.4,74.54,normal,85.6,93.6,2000,GW-Modbus-03,1.2
2026-04-18 10:03:02,P-204,Pompe centrifuge HP,P-204-SEN-05,ultrason,ultrason,dB,23.32,3.78,51.42,normal,90.4,98.3,512,GW-MQTT-01,0.8
2026-04-18 10:03:01,P-204,Pompe centrifuge HP,P-204-SEN-06,courant,courant,A,66.2709,10.8,145.27,normal,88.2,97.3,512,GW-Modbus-03,1.2
2026-04-18 10:03:17,P-204,Pompe centrifuge HP,P-204-SEN-07,debit,debit,m3/h,43.117,7.65,102.38,normal,86.5,95.8,2000,GW-MQTT-01,1.7
2026-04-18 10:03:51,P-204,Pompe centrifuge HP,P-204-SEN-08,pression,pression,bar,3.9538,0.58,7.93,normal,91.5,96.1,1000,GW-Modbus-03,1.2
2026-04-18 10:03:45,C-118,Compresseur à vis,C-118-SEN-01,accelerometre,accelerometre,mm/s,2.152,0.31,4.46,normal,93.5,97.9,5000,GW-MQTT-01,1.3
2026-04-18 10:03:04,C-118,Compresseur à vis,C-118-SEN-02,accelerometre,accelerometre,g,0.4976,0.07,0.95,normal,89.8,92.9,256,GW-Modbus-03,1.6
2026-04-18 10:03:48,C-118,Compresseur à vis,C-118-SEN-03,thermique,thermique,°C,36.0162,4.99,67.38,normal,91.5,98.7,1000,GW-MQTT-01,1.5
2026-04-18 10:03:08,C-118,Compresseur à vis,C-118-SEN-04,sonde_proximite,sonde_proximite,microns,34.0406,6.66,91.94,normal,86.5,97.3,512,GW-OPCUA-02,1.0
2026-04-18 10:03:46,C-118,Compresseur à vis,C-118-SEN-05,ultrason,ultrason,dB,30.2044,4.66,63.42,normal,89.0,97.4,1000,GW-MQTT-01,1.4
2026-04-18 10:03:57,C-118,Compresseur à vis,C-118-SEN-06,courant,courant,A,96.7874,13.32,179.17,normal,90.3,96.1,2000,GW-MQTT-01,1.5
2026-04-18 10:03:47,C-118,Compresseur à vis,C-118-SEN-07,debit,debit,m3/h,72.131,9.43,126.27,normal,91.8,99.3,2000,GW-Modbus-03,1.1
2026-04-18 10:03:00,C-118,Compresseur à vis,C-118-SEN-08,pression,pression,bar,4.3427,0.72,9.78,normal,91.1,97.9,2000,GW-Modbus-03,1.5
2026-04-18 10:03:30,V-302,Ventilateur tirage,V-302-SEN-01,accelerometre,accelerometre,mm/s,2.8222,0.37,5.3,normal,92.9,98.3,5000,GW-Modbus-03,1.2
2026-04-18 10:03:47,V-302,Ventilateur tirage,V-302-SEN-02,accelerometre,accelerometre,g,0.5993,0.08,1.13,normal,94.4,96.7,1000,GW-OPCUA-02,0.3
2026-04-18 10:03:19,V-302,Ventilateur tirage,V-302-SEN-03,thermique,thermique,°C,39.8889,5.94,80.13,normal,88.0,97.4,2000,GW-OPCUA-02,1.4
2026-04-18 10:03:47,V-302,Ventilateur tirage,V-302-SEN-04,sonde_proximite,sonde_proximite,microns,62.7815,7.92,109.33,normal,84.3,95.7,256,GW-Modbus-03,1.5
2026-04-18 10:03:34,V-302,Ventilateur tirage,V-302-SEN-05,ultrason,ultrason,dB,34.3754,5.54,75.41,normal,93.2,97.2,1000,GW-OPCUA-02,1.6
2026-04-18 10:03:42,V-302,Ventilateur tirage,V-302-SEN-06,courant,courant,A,105.8721,15.84,213.07,normal,89.6,95.6,2000,GW-MQTT-01,0.5
2026-04-18 10:03:42,V-302,Ventilateur tirage,V-302-SEN-07,debit,debit,m3/h,75.3801,11.22,150.16,normal,87.2,93.5,2000,GW-MQTT-01,0.9
2026-04-18 10:03:03,V-302,Ventilateur tirage,V-302-SEN-08,pression,pression,bar,5.8963,0.86,11.63,normal,91.1,95.7,256,GW-Modbus-03,1.6
2026-04-18 10:03:58,M-019,Moteur électrique 400kW,M-019-SEN-01,accelerometre,accelerometre,mm/s,3.0242,0.43,6.14,normal,91.2,99.3,2000,GW-Modbus-03,1.5
2026-04-18 10:03:51,M-019,Moteur électrique 400kW,M-019-SEN-02,accelerometre,accelerometre,g,0.599,0.09,1.31,normal,85.1,96.2,1000,GW-Modbus-03,1.7
2026-04-18 10:03:59,M-019,Moteur électrique 400kW,M-019-SEN-03,thermique,thermique,°C,46.8088,6.88,92.88,normal,92.6,97.8,512,GW-Modbus-03,1.1
2026-04-18 10:03:08,M-019,Moteur électrique 400kW,M-019-SEN-04,sonde_proximite,sonde_proximite,microns,60.681,9.18,126.72,normal,87.3,98.9,1000,GW-MQTT-01,0.7
2026-04-18 10:03:05,M-019,Moteur électrique 400kW,M-019-SEN-05,ultrason,ultrason,dB,45.8415,6.43,87.41,normal,86.2,98.8,5000,GW-Modbus-03,1.0
2026-04-18 10:03:31,M-019,Moteur électrique 400kW,M-019-SEN-06,courant,courant,A,125.8774,18.36,246.96,normal,85.1,93.8,2000,GW-Modbus-03,2.0
2026-04-18 10:03:51,M-019,Moteur électrique 400kW,M-019-SEN-07,debit,debit,m3/h,85.771,13.01,174.05,normal,90.7,98.0,256,GW-Modbus-03,0.1
2026-04-18 10:03:55,M-019,Moteur électrique 400kW,M-019-SEN-08,pression,pression,bar,6.9079,0.99,13.48,normal,89.9,96.6,256,GW-Modbus-03,0.5
2026-04-18 10:03:04,R-077,Réducteur convoyeur,R-077-SEN-01,accelerometre,accelerometre,mm/s,3.806,0.49,6.99,normal,92.5,100.8,256,GW-MQTT-01,1.5
2026-04-18 10:03:26,R-077,Réducteur convoyeur,R-077-SEN-02,accelerometre,accelerometre,g,0.7938,0.1,1.49,normal,85.0,98.3,1000,GW-OPCUA-02,1.5
2026-04-18 10:03:04,R-077,Réducteur convoyeur,R-077-SEN-03,thermique,thermique,°C,53.5615,7.83,105.63,normal,87.7,96.2,512,GW-OPCUA-02,0.3
2026-04-18 10:03:28,R-077,Réducteur convoyeur,R-077-SEN-04,sonde_proximite,sonde_proximite,microns,67.2757,10.44,144.12,normal,86.1,98.6,512,GW-OPCUA-02,0.4
2026-04-18 10:03:58,R-077,Réducteur convoyeur,R-077-SEN-05,ultrason,ultrason,dB,50.8883,7.31,99.41,normal,86.5,96.2,2000,GW-OPCUA-02,0.9
2026-04-18 10:03:03,R-077,Réducteur convoyeur,R-077-SEN-06,courant,courant,A,141.0615,20.88,280.86,normal,88.2,98.0,128,GW-Modbus-03,0.7
2026-04-18 10:03:26,R-077,Réducteur convoyeur,R-077-SEN-07,debit,debit,m3/h,88.4425,14.79,197.94,normal,87.2,99.6,256,GW-Modbus-03,1.0
2026-04-18 10:03:17,R-077,Réducteur convoyeur,R-077-SEN-08,pression,pression,bar,7.8017,1.13,15.33,normal,90.5,95.7,5000,GW-MQTT-01,1.4
2026-04-18 10:03:17,P-311,Pompe centrifuge BP,P-311-SEN-01,accelerometre,accelerometre,mm/s,3.813,0.55,7.83,normal,88.6,96.3,256,GW-Modbus-03,0.6
2026-04-18 10:03:38,P-311,Pompe centrifuge BP,P-311-SEN-02,accelerometre,accelerometre,g,0.8488,0.12,1.67,normal,87.2,97.3,2000,GW-OPCUA-02,0.5
2026-04-18 10:03:35,P-311,Pompe centrifuge BP,P-311-SEN-03,thermique,thermique,°C,59.3492,8.78,118.38,normal,87.3,94.8,5000,GW-Modbus-03,2.0
2026-04-18 10:03:10,P-311,Pompe centrifuge BP,P-311-SEN-04,sonde_proximite,sonde_proximite,microns,80.8826,11.7,161.51,normal,85.2,97.5,128,GW-MQTT-01,1.2
2026-04-18 10:03:36,P-311,Pompe centrifuge BP,P-311-SEN-05,ultrason,ultrason,dB,55.73,8.19,111.4,normal,84.6,97.2,2000,GW-MQTT-01,0.8
2026-04-18 10:03:33,P-311,Pompe centrifuge BP,P-311-SEN-06,courant,courant,A,161.9812,23.4,314.76,normal,94.1,99.2,512,GW-Modbus-03,1.1
2026-04-18 10:03:32,P-311,Pompe centrifuge BP,P-311-SEN-07,debit,debit,m3/h,107.1511,16.57,221.83,normal,85.5,100.2,2000,GW-MQTT-01,1.2
2026-04-18 10:03:39,P-311,Pompe centrifuge BP,P-311-SEN-08,pression,pression,bar,8.2028,1.27,17.18,normal,84.9,96.7,128,GW-MQTT-01,1.4
2026-04-18 11:50:32,P-204,Pompe centrifuge HP,P-204-SEN-01,accelerometre,accelerometre,mm/s,1.4861,0.25,3.62,normal,91.5,95.2,1000,GW-MQTT-01,0.7
2026-04-18 11:50:33,P-204,Pompe centrifuge HP,P-204-SEN-02,accelerometre,accelerometre,g,0.416,0.05,0.77,normal,86.9,97.6,2000,GW-Modbus-03,1.8
2026-04-18 11:50:51,P-204,Pompe centrifuge HP,P-204-SEN-03,thermique,thermique,°C,24.2325,4.05,54.64,normal,89.4,95.6,5000,GW-OPCUA-02,1.4
2026-04-18 11:50:19,P-204,Pompe centrifuge HP,P-204-SEN-04,sonde_proximite,sonde_proximite,microns,34.6221,5.4,74.57,normal,94.0,97.8,5000,GW-OPCUA-02,1.0
2026-04-18 11:50:18,P-204,Pompe centrifuge HP,P-204-SEN-05,ultrason,ultrason,dB,29.3927,3.78,51.43,normal,94.5,95.8,5000,GW-MQTT-01,0.8
2026-04-18 11:50:34,P-204,Pompe centrifuge HP,P-204-SEN-06,courant,courant,A,64.7399,10.8,145.28,normal,86.0,96.1,2000,GW-Modbus-03,1.2
2026-04-18 11:50:52,P-204,Pompe centrifuge HP,P-204-SEN-07,debit,debit,m3/h,45.7156,7.65,102.39,normal,84.5,95.0,512,GW-Modbus-03,1.3
2026-04-18 11:50:13,P-204,Pompe centrifuge HP,P-204-SEN-08,pression,pression,bar,4.0218,0.58,7.93,normal,85.9,96.8,256,GW-Modbus-03,2.1
2026-04-18 11:50:03,C-118,Compresseur à vis,C-118-SEN-01,accelerometre,accelerometre,mm/s,2.7956,0.31,4.46,normal,87.6,97.2,256,GW-Modbus-03,1.5
2026-04-18 11:50:20,C-118,Compresseur à vis,C-118-SEN-02,accelerometre,accelerometre,g,0.3214,0.07,0.95,normal,93.3,94.3,1000,GW-MQTT-01,1.4
2026-04-18 11:50:34,C-118,Compresseur à vis,C-118-SEN-03,thermique,thermique,°C,37.0835,4.99,67.39,normal,84.1,98.7,256,GW-MQTT-01,1.4
2026-04-18 11:50:40,C-118,Compresseur à vis,C-118-SEN-04,sonde_proximite,sonde_proximite,microns,48.0168,6.66,91.97,normal,88.9,96.0,1000,GW-Modbus-03,1.2
2026-04-18 11:50:40,C-118,Compresseur à vis,C-118-SEN-05,ultrason,ultrason,dB,30.4512,4.66,63.43,normal,93.1,98.4,128,GW-OPCUA-02,1.3
2026-04-18 11:50:54,C-118,Compresseur à vis,C-118-SEN-06,courant,courant,A,76.842,13.32,179.18,normal,89.9,96.2,128,GW-Modbus-03,1.5
2026-04-18 11:50:56,C-118,Compresseur à vis,C-118-SEN-07,debit,debit,m3/h,61.7906,9.43,126.28,normal,88.1,99.5,256,GW-MQTT-01,0.7
2026-04-18 11:50:09,C-118,Compresseur à vis,C-118-SEN-08,pression,pression,bar,4.3899,0.72,9.78,normal,91.2,96.2,1000,GW-Modbus-03,0.3
2026-04-18 11:50:18,V-302,Ventilateur tirage,V-302-SEN-01,accelerometre,accelerometre,mm/s,2.6412,0.37,5.3,normal,85.2,96.9,1000,GW-MQTT-01,1.9
2026-04-18 11:50:32,V-302,Ventilateur tirage,V-302-SEN-02,accelerometre,accelerometre,g,0.5306,0.08,1.13,normal,88.7,93.0,128,GW-Modbus-03,1.7
2026-04-18 11:50:53,V-302,Ventilateur tirage,V-302-SEN-03,thermique,thermique,°C,42.4567,5.94,80.14,normal,88.5,94.3,5000,GW-OPCUA-02,1.8
2026-04-18 11:50:43,V-302,Ventilateur tirage,V-302-SEN-04,sonde_proximite,sonde_proximite,microns,50.9879,7.92,109.37,normal,93.2,96.5,2000,GW-Modbus-03,1.7
2026-04-18 11:50:27,V-302,Ventilateur tirage,V-302-SEN-05,ultrason,ultrason,dB,35.6602,5.54,75.43,normal,87.3,98.2,512,GW-OPCUA-02,1.3
2026-04-18 11:50:03,V-302,Ventilateur tirage,V-302-SEN-06,courant,courant,A,118.0317,15.84,213.08,normal,89.6,96.7,1000,GW-OPCUA-02,1.7
2026-04-18 11:50:04,V-302,Ventilateur tirage,V-302-SEN-07,debit,debit,m3/h,75.9804,11.22,150.16,normal,84.6,95.9,2000,GW-OPCUA-02,0.9
2026-04-18 11:50:28,V-302,Ventilateur tirage,V-302-SEN-08,pression,pression,bar,5.3052,0.86,11.63,normal,87.0,95.9,256,GW-OPCUA-02,0.4
2026-04-18 11:50:59,M-019,Moteur électrique 400kW,M-019-SEN-01,accelerometre,accelerometre,mm/s,3.4339,0.43,6.15,normal,92.4,95.0,128,GW-Modbus-03,1.1
2026-04-18 11:50:58,M-019,Moteur électrique 400kW,M-019-SEN-02,accelerometre,accelerometre,g,0.6307,0.09,1.31,normal,91.6,98.9,512,GW-Modbus-03,1.6
2026-04-18 11:50:16,M-019,Moteur électrique 400kW,M-019-SEN-03,thermique,thermique,°C,46.8691,6.88,92.89,normal,88.3,98.6,128,GW-OPCUA-02,1.2
2026-04-18 11:50:31,M-019,Moteur électrique 400kW,M-019-SEN-04,sonde_proximite,sonde_proximite,microns,55.6863,9.18,126.77,normal,86.7,95.7,5000,GW-Modbus-03,1.3
2026-04-18 11:50:43,M-019,Moteur électrique 400kW,M-019-SEN-05,ultrason,ultrason,dB,38.9373,6.43,87.43,normal,84.7,98.7,5000,GW-MQTT-01,1.2
2026-04-18 11:50:54,M-019,Moteur électrique 400kW,M-019-SEN-06,courant,courant,A,112.438,18.36,246.98,normal,89.8,96.4,2000,GW-Modbus-03,1.3
2026-04-18 11:50:28,M-019,Moteur électrique 400kW,M-019-SEN-07,debit,debit,m3/h,86.5715,13.01,174.05,normal,93.5,97.3,1000,GW-OPCUA-02,0.7
2026-04-18 11:50:11,M-019,Moteur électrique 400kW,M-019-SEN-08,pression,pression,bar,6.4969,0.99,13.48,normal,94.4,97.3,128,GW-OPCUA-02,1.0
2026-04-18 11:50:51,R-077,Réducteur convoyeur,R-077-SEN-01,accelerometre,accelerometre,mm/s,3.3116,0.49,6.99,normal,93.1,98.7,1000,GW-Modbus-03,1.1
2026-04-18 11:50:22,R-077,Réducteur convoyeur,R-077-SEN-02,accelerometre,accelerometre,g,0.9434,0.1,1.49,normal,85.8,98.1,512,GW-OPCUA-02,1.7
2026-04-18 11:50:13,R-077,Réducteur convoyeur,R-077-SEN-03,thermique,thermique,°C,51.3428,7.83,105.64,normal,85.1,96.7,256,GW-OPCUA-02,0.9
2026-04-18 11:50:20,R-077,Réducteur convoyeur,R-077-SEN-04,sonde_proximite,sonde_proximite,microns,76.1874,10.44,144.16,normal,90.5,100.1,128,GW-OPCUA-02,1.3
2026-04-18 11:50:28,R-077,Réducteur convoyeur,R-077-SEN-05,ultrason,ultrason,dB,53.0326,7.31,99.43,normal,92.5,99.0,5000,GW-OPCUA-02,1.2
2026-04-18 11:50:49,R-077,Réducteur convoyeur,R-077-SEN-06,courant,courant,A,149.2313,20.88,280.88,normal,86.9,98.3,1000,GW-OPCUA-02,0.3
2026-04-18 11:50:09,R-077,Réducteur convoyeur,R-077-SEN-07,debit,debit,m3/h,96.2071,14.79,197.94,normal,94.1,99.5,2000,GW-Modbus-03,1.3
2026-04-18 11:50:22,R-077,Réducteur convoyeur,R-077-SEN-08,pression,pression,bar,8.0374,1.13,15.33,normal,87.5,99.2,5000,GW-OPCUA-02,1.7
2026-04-18 11:50:57,P-311,Pompe centrifuge BP,P-311-SEN-01,accelerometre,accelerometre,mm/s,4.0084,0.55,7.84,normal,85.2,93.5,2000,GW-MQTT-01,0.5
2026-04-18 11:50:31,P-311,Pompe centrifuge BP,P-311-SEN-02,accelerometre,accelerometre,g,0.7923,0.12,1.67,normal,85.5,96.2,1000,GW-Modbus-03,1.4
2026-04-18 11:50:31,P-311,Pompe centrifuge BP,P-311-SEN-03,thermique,thermique,°C,59.26,8.78,118.39,normal,90.8,95.5,128,GW-MQTT-01,0.9
2026-04-18 11:50:59,P-311,Pompe centrifuge BP,P-311-SEN-04,sonde_proximite,sonde_proximite,microns,69.3409,11.7,161.56,normal,91.4,97.5,512,GW-MQTT-01,1.6
2026-04-18 11:50:01,P-311,Pompe centrifuge BP,P-311-SEN-05,ultrason,ultrason,dB,51.0653,8.19,111.43,normal,90.5,96.4,2000,GW-MQTT-01,0.8
2026-04-18 11:50:54,P-311,Pompe centrifuge BP,P-311-SEN-06,courant,courant,A,153.8254,23.4,314.78,normal,88.5,97.6,1000,GW-Modbus-03,1.4
2026-04-18 11:50:05,P-311,Pompe centrifuge BP,P-311-SEN-07,debit,debit,m3/h,112.2465,16.57,221.83,normal,86.6,101.9,5000,GW-MQTT-01,1.7
2026-04-18 11:50:35,P-311,Pompe centrifuge BP,P-311-SEN-08,pression,pression,bar,8.8237,1.27,17.18,normal,84.1,93.9,5000,GW-OPCUA-02,1.9
2026-04-18 12:49:58,P-204,Pompe centrifuge HP,P-204-SEN-01,accelerometre,accelerometre,mm/s,1.6535,0.25,3.62,normal,93.8,95.9,2000,GW-OPCUA-02,1.5
2026-04-18 12:49:54,P-204,Pompe centrifuge HP,P-204-SEN-02,accelerometre,accelerometre,g,0.4179,0.05,0.77,normal,93.2,94.5,5000,GW-MQTT-01,1.1
2026-04-18 12:49:00,P-204,Pompe centrifuge HP,P-204-SEN-03,thermique,thermique,°C,28.3281,4.05,54.65,normal,93.4,96.2,1000,GW-OPCUA-02,1.7
2026-04-18 12:49:38,P-204,Pompe centrifuge HP,P-204-SEN-04,sonde_proximite,sonde_proximite,microns,39.9792,5.4,74.59,normal,93.1,97.9,512,GW-Modbus-03,1.9
2026-04-18 12:49:53,P-204,Pompe centrifuge HP,P-204-SEN-05,ultrason,ultrason,dB,24.5106,3.78,51.44,normal,86.5,100.1,256,GW-Modbus-03,1.1
2026-04-18 12:49:19,P-204,Pompe centrifuge HP,P-204-SEN-06,courant,courant,A,66.2547,10.8,145.3,normal,87.8,99.1,2000,GW-OPCUA-02,0.6
2026-04-18 12:49:44,P-204,Pompe centrifuge HP,P-204-SEN-07,debit,debit,m3/h,56.2051,7.65,102.39,normal,86.0,96.2,256,GW-OPCUA-02,1.1
2026-04-18 12:49:57,P-204,Pompe centrifuge HP,P-204-SEN-08,pression,pression,bar,3.7337,0.58,7.93,normal,93.0,97.3,256,GW-OPCUA-02,1.7
2026-04-18 12:49:36,C-118,Compresseur à vis,C-118-SEN-01,accelerometre,accelerometre,mm/s,2.6134,0.31,4.46,normal,90.5,95.5,5000,GW-Modbus-03,0.6
2026-04-18 12:49:29,C-118,Compresseur à vis,C-118-SEN-02,accelerometre,accelerometre,g,0.5082,0.07,0.95,normal,87.7,96.0,512,GW-Modbus-03,0.2
2026-04-18 12:49:01,C-118,Compresseur à vis,C-118-SEN-03,thermique,thermique,°C,34.9572,4.99,67.4,normal,91.1,101.0,2000,GW-OPCUA-02,0.7
2026-04-18 12:49:48,C-118,Compresseur à vis,C-118-SEN-04,sonde_proximite,sonde_proximite,microns,31.1995,6.66,92.0,normal,89.0,94.9,256,GW-Modbus-03,1.8
2026-04-18 12:49:25,C-118,Compresseur à vis,C-118-SEN-05,ultrason,ultrason,dB,32.8906,4.66,63.44,normal,85.3,100.5,512,GW-Modbus-03,1.5
2026-04-18 12:49:24,C-118,Compresseur à vis,C-118-SEN-06,courant,courant,A,98.3769,13.32,179.2,normal,84.5,97.4,1000,GW-MQTT-01,0.9
2026-04-18 12:49:25,C-118,Compresseur à vis,C-118-SEN-07,debit,debit,m3/h,63.0631,9.43,126.28,normal,91.9,98.5,128,GW-OPCUA-02,1.9
2026-04-18 12:49:03,C-118,Compresseur à vis,C-118-SEN-08,pression,pression,bar,5.0498,0.72,9.78,normal,89.0,97.5,1000,GW-MQTT-01,1.9
2026-04-18 12:49:40,V-302,Ventilateur tirage,V-302-SEN-01,accelerometre,accelerometre,mm/s,2.2997,0.37,5.31,normal,92.6,97.2,1000,GW-OPCUA-02,1.3
2026-04-18 12:49:10,V-302,Ventilateur tirage,V-302-SEN-02,accelerometre,accelerometre,g,0.5325,0.08,1.13,normal,93.9,97.8,128,GW-Modbus-03,1.7
2026-04-18 12:49:55,V-302,Ventilateur tirage,V-302-SEN-03,thermique,thermique,°C,39.9386,5.94,80.15,normal,94.1,97.4,512,GW-OPCUA-02,0.9
2026-04-18 12:49:27,V-302,Ventilateur tirage,V-302-SEN-04,sonde_proximite,sonde_proximite,microns,52.0647,7.92,109.4,normal,90.1,96.7,5000,GW-Modbus-03,1.8
2026-04-18 12:49:09,V-302,Ventilateur tirage,V-302-SEN-05,ultrason,ultrason,dB,35.5382,5.54,75.44,normal,91.3,98.9,128,GW-MQTT-01,0.5
2026-04-18 12:49:27,V-302,Ventilateur tirage,V-302-SEN-06,courant,courant,A,101.9267,15.84,213.1,normal,85.5,91.1,5000,GW-OPCUA-02,1.2
2026-04-18 12:49:29,V-302,Ventilateur tirage,V-302-SEN-07,debit,debit,m3/h,73.2073,11.22,150.17,normal,92.6,99.0,512,GW-Modbus-03,1.4
2026-04-18 12:49:30,V-302,Ventilateur tirage,V-302-SEN-08,pression,pression,bar,6.0682,0.86,11.63,normal,88.5,93.4,5000,GW-OPCUA-02,1.0
2026-04-18 12:49:37,M-019,Moteur électrique 400kW,M-019-SEN-01,accelerometre,accelerometre,mm/s,3.3279,0.43,6.15,normal,87.5,96.4,256,GW-OPCUA-02,1.1
2026-04-18 12:49:59,M-019,Moteur électrique 400kW,M-019-SEN-02,accelerometre,accelerometre,g,0.6902,0.09,1.31,normal,85.6,98.2,128,GW-Modbus-03,0.5
2026-04-18 12:49:55,M-019,Moteur électrique 400kW,M-019-SEN-03,thermique,thermique,°C,46.6298,6.88,92.9,normal,92.6,98.6,5000,GW-OPCUA-02,0.6
2026-04-18 12:49:59,M-019,Moteur électrique 400kW,M-019-SEN-04,sonde_proximite,sonde_proximite,microns,61.9985,9.18,126.81,normal,91.9,97.9,1000,GW-MQTT-01,1.6
2026-04-18 12:49:00,M-019,Moteur électrique 400kW,M-019-SEN-05,ultrason,ultrason,dB,43.5535,6.43,87.44,normal,90.5,97.3,256,GW-OPCUA-02,1.6
2026-04-18 12:49:33,M-019,Moteur électrique 400kW,M-019-SEN-06,courant,courant,A,130.3963,18.36,247.0,normal,92.6,97.2,5000,GW-MQTT-01,1.3
2026-04-18 12:49:20,M-019,Moteur électrique 400kW,M-019-SEN-07,debit,debit,m3/h,83.1834,13.01,174.06,normal,92.5,97.9,5000,GW-OPCUA-02,0.1
2026-04-18 12:49:58,M-019,Moteur électrique 400kW,M-019-SEN-08,pression,pression,bar,7.241,0.99,13.48,normal,85.7,95.8,256,GW-Modbus-03,2.1
2026-04-18 12:49:38,R-077,Réducteur convoyeur,R-077-SEN-01,accelerometre,accelerometre,mm/s,3.372,0.49,7.0,normal,84.2,98.2,5000,GW-Modbus-03,2.0
2026-04-18 12:49:41,R-077,Réducteur convoyeur,R-077-SEN-02,accelerometre,accelerometre,g,0.7787,0.1,1.49,normal,89.9,96.1,256,GW-OPCUA-02,0.8
2026-04-18 12:49:23,R-077,Réducteur convoyeur,R-077-SEN-03,thermique,thermique,°C,52.6466,7.83,105.65,normal,91.9,94.7,128,GW-Modbus-03,0.7
2026-04-18 12:49:05,R-077,Réducteur convoyeur,R-077-SEN-04,sonde_proximite,sonde_proximite,microns,80.2092,10.44,144.21,normal,83.8,94.5,1000,GW-OPCUA-02,2.0
2026-04-18 12:49:55,R-077,Réducteur convoyeur,R-077-SEN-05,ultrason,ultrason,dB,45.5254,7.31,99.44,normal,93.7,93.0,5000,GW-Modbus-03,0.8
2026-04-18 12:49:56,R-077,Réducteur convoyeur,R-077-SEN-06,courant,courant,A,133.554,20.88,280.91,normal,86.2,97.7,5000,GW-MQTT-01,1.4
2026-04-18 12:49:49,R-077,Réducteur convoyeur,R-077-SEN-07,debit,debit,m3/h,95.9722,14.79,197.95,normal,89.2,97.0,128,GW-OPCUA-02,1.5
2026-04-18 12:49:40,R-077,Réducteur convoyeur,R-077-SEN-08,pression,pression,bar,7.8505,1.13,15.33,normal,92.0,95.4,256,GW-OPCUA-02,2.4
2026-04-18 12:49:55,P-311,Pompe centrifuge BP,P-311-SEN-01,accelerometre,accelerometre,mm/s,3.4811,0.55,7.84,normal,87.3,96.3,512,GW-MQTT-01,1.8
2026-04-18 12:49:29,P-311,Pompe centrifuge BP,P-311-SEN-02,accelerometre,accelerometre,g,0.8317,0.12,1.67,normal,91.1,98.8,2000,GW-OPCUA-02,1.1
2026-04-18 12:49:58,P-311,Pompe centrifuge BP,P-311-SEN-03,thermique,thermique,°C,59.3688,8.78,118.4,normal,89.9,96.3,5000,GW-MQTT-01,0.2
2026-04-18 12:49:23,P-311,Pompe centrifuge BP,P-311-SEN-04,sonde_proximite,sonde_proximite,microns,70.6781,11.7,161.62,normal,94.5,95.4,512,GW-Modbus-03,1.3
2026-04-18 12:49:43,P-311,Pompe centrifuge BP,P-311-SEN-05,ultrason,ultrason,dB,56.633,8.19,111.45,normal,85.5,97.9,1000,GW-OPCUA-02,1.3
2026-04-18 12:49:52,P-311,Pompe centrifuge BP,P-311-SEN-06,courant,courant,A,162.813,23.4,314.81,normal,92.9,96.8,512,GW-MQTT-01,1.1
2026-04-18 12:49:37,P-311,Pompe centrifuge BP,P-311-SEN-07,debit,debit,m3/h,115.5564,16.57,221.84,normal,90.0,94.7,1000,GW-OPCUA-02,1.2
2026-04-18 12:49:26,P-311,Pompe centrifuge BP,P-311-SEN-08,pression,pression,bar,8.7285,1.27,17.18,normal,88.5,95.4,1000,GW-MQTT-01,1.4
2026-04-18 13:15:29,P-204,Pompe centrifuge HP,P-204-SEN-01,accelerometre,accelerometre,mm/s,1.9096,0.25,3.62,normal,91.4,97.8,256,GW-Modbus-03,1.4
2026-04-18 13:15:59,P-204,Pompe centrifuge HP,P-204-SEN-02,accelerometre,accelerometre,g,0.4175,0.05,0.77,normal,85.8,100.8,128,GW-OPCUA-02,1.0
2026-04-18 13:15:51,P-204,Pompe centrifuge HP,P-204-SEN-03,thermique,thermique,°C,28.318,4.05,54.65,normal,89.9,96.3,512,GW-Modbus-03,1.8
2026-04-18 13:15:54,P-204,Pompe centrifuge HP,P-204-SEN-04,sonde_proximite,sonde_proximite,microns,24.1768,5.4,74.62,normal,88.2,100.1,512,GW-OPCUA-02,1.2
2026-04-18 13:15:42,P-204,Pompe centrifuge HP,P-204-SEN-05,ultrason,ultrason,dB,26.3338,3.78,51.45,normal,91.6,98.0,5000,GW-MQTT-01,1.5
2026-04-18 13:15:45,P-204,Pompe centrifuge HP,P-204-SEN-06,courant,courant,A,60.1643,10.8,145.31,normal,87.4,94.9,512,GW-MQTT-01,1.2
2026-04-18 13:15:03,P-204,Pompe centrifuge HP,P-204-SEN-07,debit,debit,m3/h,49.5337,7.65,102.39,normal,84.5,93.9,256,GW-Modbus-03,1.4
