machine_id,machine_nom,machine_type,date_installation,age_jours,heures_operation_estimees,mtbf_theorique_h,mtbf_actuel_h,derniere_panne_jours,nb_pannes_12m,v_rms_mm_s,a_rms_g,temperature_c,zone_iso,crest_factor,kurtosis,disponibilite_pct,oee_pct,asset_health_index,rul_estime_jours,rul_confiance_pct,cout_remplacement_eur,cout_horaire_arret,score_degradation,niveau_risque
R-300,Réducteur 2,reducteur,2023-01-20,625.2,15004,22000,21893,178.2,0,1.388,0.659,32.7,A,2.48,3.74,98.0,90.4,92.8,341.3,91.1,38000,304.0,4.5,faible
R-300,Réducteur 2,reducteur,2023-01-20,638.8,15331,22000,21804,54.6,0,1.575,0.669,31.0,A,2.84,2.97,97.0,88.7,93.0,340.2,88.9,38000,304.0,6.8,faible
R-300,Réducteur 2,reducteur,2023-01-20,652.4,15657,22000,21698,684.2,1,2.068,0.751,33.7,A,2.59,3.4,97.7,90.2,93.1,327.0,92.2,38000,304.0,9.1,faible
R-300,Réducteur 2,reducteur,2023-01-20,666.0,15983,22000,21579,55.7,0,1.399,0.633,37.0,A,2.65,3.72,95.1,91.9,82.5,337.9,96.6,38000,304.0,11.4,faible
R-300,Réducteur 2,reducteur,2023-01-20,679.5,16309,22000,21446,51.0,0,2.031,0.885,35.9,A,2.38,3.62,96.8,89.4,98.6,340.7,92.0,38000,304.0,13.6,faible
R-300,Réducteur 2,reducteur,2023-01-20,693.1,16635,22000,21302,8.3,0,2.835,1.2,34.8,B,2.74,4.2,95.7,86.9,83.6,315.4,87.4,38000,304.0,15.9,faible
R-300,Réducteur 2,reducteur,2023-01-20,706.7,16961,22000,21147,255.4,0,2.81,1.3,38.0,B,3.1,3.39,96.5,86.7,75.9,311.4,87.2,38000,304.0,18.2,faible
R-300,Réducteur 2,reducteur,2023-01-20,720.3,17288,22000,20982,191.2,0,2.794,1.252,36.5,B,2.96,3.44,96.1,87.1,80.2,280.6,80.8,38000,304.0,20.5,faible
R-300,Réducteur 2,reducteur,2023-01-20,733.9,17614,22000,20808,242.2,0,1.964,0.92,37.0,A,2.88,3.42,95.3,86.7,90.0,260.3,85.8,38000,304.0,22.7,faible
R-300,Réducteur 2,reducteur,2023-01-20,747.5,17940,22000,20625,236.7,0,2.396,1.108,39.5,B,3.07,3.71,96.3,86.1,86.8,263.0,85.3,38000,304.0,25.0,faible
R-300,Réducteur 2,reducteur,2023-01-20,761.1,18266,22000,20433,122.9,1,2.681,1.179,38.5,B,3.19,4.34,97.1,87.8,90.2,268.3,87.0,38000,304.0,27.3,faible
R-300,Réducteur 2,reducteur,2023-01-20,774.7,18592,22000,20233,557.7,1,2.396,1.175,39.9,B,3.06,3.71,95.7,85.2,80.5,265.2,81.7,38000,304.0,29.5,faible
R-300,Réducteur 2,reducteur,2023-01-20,788.3,18919,22000,20026,126.6,1,4.009,1.762,38.5,B,3.34,3.6,95.1,84.0,80.9,247.8,79.9,38000,304.0,31.8,moyen
R-300,Réducteur 2,reducteur,2023-01-20,801.9,19245,22000,19810,582.3,1,3.89,1.743,41.2,B,2.93,4.23,94.7,84.2,83.2,252.2,80.8,38000,304.0,34.1,moyen
R-300,Réducteur 2,reducteur,2023-01-20,815.5,19571,22000,19588,20.8,1,3.637,1.661,41.4,B,3.27,3.34,95.1,84.7,76.0,241.9,78.8,38000,304.0,36.4,moyen
R-300,Réducteur 2,reducteur,2023-01-20,829.0,19897,22000,19358,282.0,1,3.763,1.684,45.0,B,2.93,4.09,94.7,83.9,74.4,223.7,78.5,38000,304.0,38.6,moyen
R-300,Réducteur 2,reducteur,2023-01-20,842.6,20223,22000,19122,465.3,2,4.025,1.771,45.7,B,3.34,4.4,93.5,83.7,71.8,221.9,75.6,38000,304.0,40.9,moyen
R-300,Réducteur 2,reducteur,2023-01-20,856.2,20549,22000,18879,15.1,1,4.619,2.111,45.3,C,3.57,4.72,95.0,81.6,73.4,224.3,79.3,38000,304.0,43.2,moyen
R-300,Réducteur 2,reducteur,2023-01-20,869.8,20876,22000,18629,259.4,1,4.065,1.793,43.1,B,3.11,3.71,92.8,83.1,81.6,214.9,75.2,38000,304.0,45.5,moyen
R-300,Réducteur 2,reducteur,2023-01-20,883.4,21202,22000,18373,166.4,1,4.252,1.975,49.0,B,3.29,4.61,93.9,85.9,72.4,171.7,72.2,38000,304.0,47.7,moyen
R-300,Réducteur 2,reducteur,2023-01-20,897.0,21528,22000,18111,905.5,1,5.11,2.228,46.0,C,3.3,4.03,92.5,80.7,67.3,189.6,74.1,38000,304.0,50.0,moyen
R-300,Réducteur 2,reducteur,2023-01-20,910.6,21854,22000,17843,154.4,1,4.261,1.989,47.6,B,3.43,4.47,91.8,81.2,73.0,158.6,79.3,38000,304.0,52.3,moyen
R-300,Réducteur 2,reducteur,2023-01-20,924.2,22180,22000,17569,481.0,1,4.803,2.048,49.4,C,3.63,4.74,90.9,83.1,67.6,180.8,71.5,38000,304.0,54.5,moyen
R-300,Réducteur 2,reducteur,2023-01-20,937.8,22507,22000,17289,87.8,2,4.939,2.206,52.8,C,3.57,5.03,91.4,81.4,70.4,154.2,80.2,38000,304.0,56.8,eleve
R-300,Réducteur 2,reducteur,2023-01-20,951.4,22833,22000,17003,277.0,2,5.579,2.549,53.7,C,3.61,4.59,90.7,79.3,76.2,155.2,78.2,38000,304.0,59.1,eleve
R-300,Réducteur 2,reducteur,2023-01-20,965.0,23159,22000,16712,160.5,3,5.63,2.463,47.5,C,3.8,4.93,90.9,80.3,65.6,133.7,76.3,38000,304.0,61.4,eleve
R-300,Réducteur 2,reducteur,2023-01-20,978.5,23485,22000,16416,85.4,2,5.65,2.61,53.9,C,3.79,5.31,90.8,81.0,71.5,123.6,74.0,38000,304.0,63.6,eleve
R-300,Réducteur 2,reducteur,2023-01-20,992.1,23811,22000,16114,275.3,3,4.336,1.937,54.2,B,3.64,5.6,90.3,78.8,63.8,119.5,77.6,38000,304.0,65.9,eleve
R-300,Réducteur 2,reducteur,2023-01-20,1005.7,24137,22000,15807,561.5,2,5.747,2.549,54.7,C,3.92,4.52,90.9,78.8,54.0,94.0,76.1,38000,304.0,68.2,eleve
R-300,Réducteur 2,reducteur,2023-01-20,1019.3,24464,22000,15495,1291.3,3,5.956,2.68,53.5,C,3.96,4.65,91.6,80.8,59.2,118.9,76.9,38000,304.0,70.5,eleve
R-300,Réducteur 2,reducteur,2023-01-20,1032.9,24790,22000,15178,80.4,3,5.675,2.463,55.6,C,3.45,4.77,90.0,76.4,66.5,114.4,73.1,38000,304.0,72.7,eleve
R-300,Réducteur 2,reducteur,2023-01-20,1046.5,25116,22000,14855,2049.3,2,5.464,2.506,58.3,C,4.18,4.27,91.1,77.4,60.6,77.6,74.2,38000,304.0,75.0,critique
R-300,Réducteur 2,reducteur,2023-01-20,1060.1,25442,22000,14528,258.2,3,5.976,2.581,55.3,C,4.02,5.97,90.2,76.9,58.1,86.0,77.7,38000,304.0,77.3,critique
R-300,Réducteur 2,reducteur,2023-01-20,1073.7,25768,22000,14196,1134.9,3,6.377,2.848,59.8,C,3.95,5.66,89.8,76.4,67.0,83.0,73.5,38000,304.0,79.5,critique
R-300,Réducteur 2,reducteur,2023-01-20,1087.3,26095,22000,13859,435.5,2,6.77,3.042,62.8,C,4.24,5.3,92.0,78.7,61.9,42.8,74.6,38000,304.0,81.8,critique
R-300,Réducteur 2,reducteur,2023-01-20,1100.9,26421,22000,13518,854.9,2,6.455,2.91,61.2,C,4.12,5.11,89.7,73.7,61.0,66.6,73.7,38000,304.0,84.1,critique
R-300,Réducteur 2,reducteur,2023-01-20,1114.5,26747,22000,13171,231.1,2,6.614,2.951,59.2,C,3.92,5.55,88.7,73.4,59.1,53.6,65.7,38000,304.0,86.4,critique
R-300,Réducteur 2,reducteur,2023-01-20,1128.0,27073,22000,12821,529.0,2,7.336,3.251,60.8,D,4.23,6.1,89.1,76.1,62.1,59.2,79.6,38000,304.0,88.6,critique
R-300,Réducteur 2,reducteur,2023-01-20,1141.6,27399,22000,12465,323.8,3,6.801,3.049,62.0,C,4.44,5.95,88.1,73.0,53.0,28.9,62.3,38000,304.0,90.9,critique
R-300,Réducteur 2,reducteur,2023-01-20,1155.2,27725,22000,12106,1317.2,4,7.136,3.275,58.2,D,4.15,5.92,88.0,75.5,52.3,18.9,67.5,38000,304.0,93.2,critique
R-300,Réducteur 2,reducteur,2023-01-20,1168.8,28052,22000,11741,435.9,4,7.66,3.362,64.6,D,4.41,6.24,88.4,73.5,50.0,26.1,72.5,38000,304.0,95.5,critique
R-300,Réducteur 2,reducteur,2023-01-20,1182.4,28378,22000,11373,412.3,3,7.706,3.535,61.2,D,4.34,6.28,87.9,71.8,48.7,-10.9,61.4,38000,304.0,97.7,critique
R-300,Réducteur 2,reducteur,2023-01-20,1196.0,28704,22000,11000,54.4,4,7.34,3.378,66.0,D,4.39,6.36,88.1,71.2,47.9,0.9,64.7,38000,304.0,100.0,critique
P-510,Pompe dosage,pompe,2021-09-12,845.5,20292,9000,9000,451.7,0,1.769,0.953,28.6,A,2.34,2.79,98.9,93.8,100,380.2,89.6,95000,760.0,0.0,faible
P-510,Pompe dosage,pompe,2021-09-12,864.7,20753,9000,8985,23.6,0,1.264,0.566,26.9,A,2.61,2.77,97.4,92.0,100,370.6,96.4,95000,760.0,2.3,faible
P-510,Pompe dosage,pompe,2021-09-12,883.9,21214,9000,8956,88.0,0,1.492,0.712,35.2,A,2.71,3.11,97.1,88.4,100,342.9,92.2,95000,760.0,4.5,faible
P-510,Pompe dosage,pompe,2021-09-12,903.1,21676,9000,8920,1325.6,0,2.549,1.112,30.0,B,2.63,3.04,97.8,90.4,91.1,340.1,94.6,95000,760.0,6.8,faible
P-510,Pompe dosage,pompe,2021-09-12,922.4,22137,9000,8877,102.8,0,2.288,0.97,33.0,A,2.62,3.33,96.0,91.7,93.1,338.8,88.8,95000,760.0,9.1,faible
P-510,Pompe dosage,pompe,2021-09-12,941.6,22598,9000,8828,56.2,0,1.861,0.902,34.5,A,2.72,3.23,97.2,86.0,100,340.9,91.8,95000,760.0,11.4,faible
P-510,Pompe dosage,pompe,2021-09-12,960.8,23059,9000,8773,1440.8,0,1.614,0.624,34.2,A,2.89,3.11,97.7,89.1,97.6,328.6,79.8,95000,760.0,13.6,faible
P-510,Pompe dosage,pompe,2021-09-12,980.0,23520,9000,8714,685.9,0,2.423,0.996,31.5,B,3.03,3.33,96.6,87.6,86.9,302.1,82.7,95000,760.0,15.9,faible
P-510,Pompe dosage,pompe,2021-09-12,999.2,23981,9000,8651,39.8,1,1.471,0.471,35.4,A,2.5,4.07,95.1,86.7,87.1,301.4,84.6,95000,760.0,18.2,faible
P-510,Pompe dosage,pompe,2021-09-12,1018.4,24443,9000,8584,352.6,1,1.95,0.886,37.2,A,2.77,3.59,95.2,82.0,77.3,253.5,85.2,95000,760.0,20.5,faible
P-510,Pompe dosage,pompe,2021-09-12,1037.7,24904,9000,8512,121.3,0,2.996,1.492,38.5,B,3.26,3.7,95.1,87.8,67.8,316.8,83.3,95000,760.0,22.7,faible
P-510,Pompe dosage,pompe,2021-09-12,1056.9,25365,9000,8438,947.4,1,2.415,0.981,35.1,B,2.81,3.32,96.9,87.9,83.1,279.7,76.5,95000,760.0,25.0,faible
P-510,Pompe dosage,pompe,2021-09-12,1076.1,25826,9000,8359,504.5,0,2.821,1.193,39.0,B,2.84,2.81,97.5,89.1,82.6,267.2,79.2,95000,760.0,27.3,faible
P-510,Pompe dosage,pompe,2021-09-12,1095.3,26287,9000,8277,2008.4,0,2.918,1.309,38.6,B,3.09,3.55,93.8,87.8,89.6,242.1,81.6,95000,760.0,29.5,faible
P-510,Pompe dosage,pompe,2021-09-12,1114.5,26749,9000,8192,296.7,1,2.099,0.887,41.6,A,3.58,3.69,94.7,84.0,93.1,249.0,72.4,95000,760.0,31.8,moyen
P-510,Pompe dosage,pompe,2021-09-12,1133.7,27210,9000,8104,2284.1,1,3.301,1.45,41.6,B,2.88,4.26,94.7,85.7,80.3,246.3,77.2,95000,760.0,34.1,moyen
P-510,Pompe dosage,pompe,2021-09-12,1153.0,27671,9000,8013,801.7,1,3.394,1.551,43.7,B,3.21,4.2,96.2,81.9,70.2,242.8,77.1,95000,760.0,36.4,moyen
P-510,Pompe dosage,pompe,2021-09-12,1172.2,28132,9000,7919,75.0,1,4.064,1.863,43.5,B,3.59,4.12,93.8,86.6,79.5,224.5,73.5,95000,760.0,38.6,moyen
P-510,Pompe dosage,pompe,2021-09-12,1191.4,28593,9000,7823,231.6,1,3.708,1.455,44.0,B,3.9,4.68,95.8,82.1,72.2,211.8,82.3,95000,760.0,40.9,moyen
P-510,Pompe dosage,pompe,2021-09-12,1210.6,29054,9000,7723,1093.1,2,4.703,2.215,46.6,C,3.76,4.07,94.1,83.3,73.7,191.4,72.2,95000,760.0,43.2,moyen
P-510,Pompe dosage,pompe,2021-09-12,1229.8,29516,9000,7621,2006.5,1,3.739,1.558,45.8,B,3.49,4.91,92.9,82.2,73.4,209.5,82.9,95000,760.0,45.5,moyen
P-510,Pompe dosage,pompe,2021-09-12,1249.0,29977,9000,7516,109.3,1,4.447,1.874,46.9,B,3.6,4.63,92.3,82.0,75.9,164.8,72.9,95000,760.0,47.7,moyen
P-510,Pompe dosage,pompe,2021-09-12,1268.2,30438,9000,7409,1746.9,1,4.745,2.052,48.5,C,3.35,4.39,93.5,83.3,75.5,174.2,77.3,95000,760.0,50.0,moyen
P-510,Pompe dosage,pompe,2021-09-12,1287.5,30899,9000,7299,973.9,1,4.973,2.236,49.8,C,3.43,4.0,94.1,82.0,71.3,173.8,82.2,95000,760.0,52.3,moyen
P-510,Pompe dosage,pompe,2021-09-12,1306.7,31360,9000,7187,48.2,1,4.423,1.967,48.6,B,3.41,4.65,92.0,82.7,68.3,167.7,77.2,95000,760.0,54.5,moyen
P-510,Pompe dosage,pompe,2021-09-12,1325.9,31822,9000,7073,1256.9,0,4.763,2.234,51.2,C,3.67,4.95,92.1,82.2,80.4,145.4,78.8,95000,760.0,56.8,eleve
P-510,Pompe dosage,pompe,2021-09-12,1345.1,32283,9000,6956,1181.4,2,5.602,2.385,48.7,C,3.64,4.87,93.3,80.9,70.4,154.4,76.5,95000,760.0,59.1,eleve
P-510,Pompe dosage,pompe,2021-09-12,1364.3,32744,9000,6837,615.2,2,4.472,2.033,51.1,B,3.69,4.8,92.5,79.2,60.7,123.7,77.3,95000,760.0,61.4,eleve
P-510,Pompe dosage,pompe,2021-09-12,1383.5,33205,9000,6716,791.9,2,4.824,2.145,49.6,C,3.78,6.08,91.8,80.3,70.9,98.5,73.1,95000,760.0,63.6,eleve
P-510,Pompe dosage,pompe,2021-09-12,1402.8,33666,9000,6592,782.5,2,5.061,2.32,51.2,C,3.59,4.57,91.4,80.3,57.7,115.7,73.1,95000,760.0,65.9,eleve
P-510,Pompe dosage,pompe,2021-09-12,1422.0,34127,9000,6467,625.7,2,5.369,2.245,50.6,C,3.82,4.66,89.6,76.9,57.3,118.2,72.6,95000,760.0,68.2,eleve
P-510,Pompe dosage,pompe,2021-09-12,1441.2,34589,9000,6339,872.9,3,5.367,2.38,55.1,C,3.8,5.74,91.8,79.0,67.7,132.8,73.0,95000,760.0,70.5,eleve
P-510,Pompe dosage,pompe,2021-09-12,1460.4,35050,9000,6209,369.0,3,5.114,2.364,56.2,C,3.8,5.48,90.3,76.9,63.8,106.5,64.6,95000,760.0,72.7,eleve
P-510,Pompe dosage,pompe,2021-09-12,1479.6,35511,9000,6077,199.6,4,6.007,2.657,55.5,C,3.65,4.69,90.9,75.7,64.0,81.2,65.2,95000,760.0,75.0,critique
P-510,Pompe dosage,pompe,2021-09-12,1498.8,35972,9000,5943,483.5,2,6.157,2.752,58.3,C,4.08,5.67,90.1,77.7,60.7,62.2,60.8,95000,760.0,77.3,critique
P-510,Pompe dosage,pompe,2021-09-12,1518.1,36433,9000,5807,258.8,2,6.148,2.809,58.3,C,4.26,5.95,90.6,77.8,56.3,85.3,66.3,95000,760.0,79.5,critique
P-510,Pompe dosage,pompe,2021-09-12,1537.3,36895,9000,5670,1706.7,3,6.896,3.119,59.4,C,3.72,6.01,88.6,76.6,60.8,117.5,66.6,95000,760.0,81.8,critique
P-510,Pompe dosage,pompe,2021-09-12,1556.5,37356,9000,5530,640.3,3,7.487,3.446,59.2,D,4.15,5.54,89.5,75.4,58.4,43.8,58.5,95000,760.0,84.1,critique
P-510,Pompe dosage,pompe,2021-09-12,1575.7,37817,9000,5388,504.5,4,6.578,3.012,60.6,C,3.84,6.18,89.5,71.0,56.7,47.3,70.4,95000,760.0,86.4,critique
P-510,Pompe dosage,pompe,2021-09-12,1594.9,38278,9000,5245,209.7,3,6.633,2.902,62.0,C,4.32,6.2,88.1,74.1,60.0,65.1,61.4,95000,760.0,88.6,critique
P-510,Pompe dosage,pompe,2021-09-12,1614.1,38739,9000,5099,754.6,3,7.965,3.502,60.9,D,4.39,6.21,89.8,73.8,61.8,49.8,66.2,95000,760.0,90.9,critique
P-510,Pompe dosage,pompe,2021-09-12,1633.4,39200,9000,4952,311.6,4,6.986,3.145,62.4,C,4.45,5.91,89.3,74.3,48.0,24.6,67.9,95000,760.0,93.2,critique
P-510,Pompe dosage,pompe,2021-09-12,1652.6,39662,9000,4803,12.1,4,7.316,3.198,65.3,D,4.58,5.55,87.7,72.2,54.5,16.1,76.7,95000,760.0,95.5,critique
P-510,Pompe dosage,pompe,2021-09-12,1671.8,40123,9000,4653,110.3,4,6.95,3.168,67.6,C,4.37,5.93,88.2,70.4,52.5,20.0,66.5,95000,760.0,97.7,critique
P-510,Pompe dosage,pompe,2021-09-12,1691.0,40584,9000,4500,915.6,4,8.008,3.636,63.2,D,4.36,5.82,87.4,73.3,43.8,15.7,70.2,95000,760.0,100.0,critique
V-220,Extracteur,ventilateur,2018-06-08,1441.5,34596,13000,13000,978.9,0,2.492,1.074,29.1,B,2.46,3.29,97.7,92.3,90.5,389.7,97.4,70000,560.0,0.0,faible
V-220,Extracteur,ventilateur,2018-06-08,1474.3,35382,13000,12978,1514.5,0,1.047,0.488,35.4,A,2.29,3.45,96.9,90.1,95.1,354.8,95.4,70000,560.0,2.3,faible
V-220,Extracteur,ventilateur,2018-06-08,1507.0,36169,13000,12937,569.6,0,1.512,0.61,32.1,A,2.75,2.8,98.5,90.3,94.4,347.0,84.6,70000,560.0,4.5,faible
V-220,Extracteur,ventilateur,2018-06-08,1539.8,36955,13000,12884,341.6,0,2.917,1.339,29.7,B,2.63,3.27,97.7,89.8,88.3,331.0,91.4,70000,560.0,6.8,faible
V-220,Extracteur,ventilateur,2018-06-08,1572.5,37741,13000,12822,1756.3,0,1.58,0.603,32.1,A,2.66,2.97,97.0,91.2,92.1,340.4,79.8,70000,560.0,9.1,faible
V-220,Extracteur,ventilateur,2018-06-08,1605.3,38527,13000,12751,433.4,1,1.678,0.799,34.1,A,3.06,2.36,97.0,89.2,89.2,303.9,86.6,70000,560.0,11.4,faible
V-220,Extracteur,ventilateur,2018-06-08,1638.1,39314,13000,12673,256.6,0,1.705,0.905,35.5,A,2.76,3.43,95.2,90.3,91.2,304.9,90.1,70000,560.0,13.6,faible
V-220,Extracteur,ventilateur,2018-06-08,1670.8,40100,13000,12588,2795.8,0,2.038,0.92,36.1,A,2.93,2.84,95.4,87.6,76.9,290.5,82.2,70000,560.0,15.9,faible
V-220,Extracteur,ventilateur,2018-06-08,1703.6,40886,13000,12496,2553.3,0,1.841,0.761,35.7,A,2.87,3.39,96.3,88.5,75.8,312.1,89.7,70000,560.0,18.2,faible
V-220,Extracteur,ventilateur,2018-06-08,1736.4,41672,13000,12399,98.4,1,1.957,0.793,36.8,A,3.04,2.77,95.5,87.9,79.1,300.3,82.9,70000,560.0,20.5,faible
V-220,Extracteur,ventilateur,2018-06-08,1769.1,42459,13000,12296,953.8,1,2.57,1.194,35.4,B,3.05,3.54,94.0,90.1,91.9,306.5,87.9,70000,560.0,22.7,faible
V-220,Extracteur,ventilateur,2018-06-08,1801.9,43245,13000,12188,701.8,0,2.618,1.263,39.2,B,3.22,4.1,94.8,87.0,87.1,270.1,82.4,70000,560.0,25.0,faible
V-220,Extracteur,ventilateur,2018-06-08,1834.6,44031,13000,12074,504.2,1,3.784,1.624,41.5,B,2.93,4.39,94.3,88.1,76.2,262.6,73.4,70000,560.0,27.3,faible
V-220,Extracteur,ventilateur,2018-06-08,1867.4,44818,13000,11956,34.7,1,2.347,1.1,38.8,B,2.85,4.24,95.0,86.5,74.7,256.1,89.2,70000,560.0,29.5,faible
V-220,Extracteur,ventilateur,2018-06-08,1900.2,45604,13000,11833,188.1,0,3.398,1.506,40.9,B,3.18,3.83,94.7,85.9,84.2,247.4,77.6,70000,560.0,31.8,moyen
V-220,Extracteur,ventilateur,2018-06-08,1932.9,46390,13000,11706,4422.4,1,2.817,1.311,38.9,B,3.08,4.42,95.6,85.8,73.2,253.1,84.0,70000,560.0,34.1,moyen
V-220,Extracteur,ventilateur,2018-06-08,1965.7,47176,13000,11575,738.6,0,2.57,1.029,41.4,B,2.98,3.83,95.2,87.4,74.8,223.3,78.9,70000,560.0,36.4,moyen
V-220,Extracteur,ventilateur,2018-06-08,1998.4,47963,13000,11439,507.5,0,4.497,1.981,42.5,B,3.12,4.61,95.0,82.3,77.6,209.7,75.0,70000,560.0,38.6,moyen
V-220,Extracteur,ventilateur,2018-06-08,2031.2,48749,13000,11299,1640.8,1,3.182,1.368,42.1,B,3.33,4.77,94.1,83.8,77.9,220.4,75.5,70000,560.0,40.9,moyen
V-220,Extracteur,ventilateur,2018-06-08,2064.0,49535,13000,11156,756.8,1,4.185,1.899,46.2,B,3.19,4.35,93.0,83.2,73.6,204.1,90.3,70000,560.0,43.2,moyen
V-220,Extracteur,ventilateur,2018-06-08,2096.7,50321,13000,11008,1155.3,1,3.719,1.639,44.7,B,3.49,4.05,90.6,83.3,72.1,219.3,82.7,70000,560.0,45.5,moyen
V-220,Extracteur,ventilateur,2018-06-08,2129.5,51108,13000,10857,262.5,1,3.98,1.887,44.6,B,3.6,4.7,92.3,83.7,66.9,178.5,71.2,70000,560.0,47.7,moyen
V-220,Extracteur,ventilateur,2018-06-08,2162.2,51894,13000,10702,530.2,1,4.551,2.063,49.8,C,3.58,4.42,92.4,82.5,77.0,198.7,71.7,70000,560.0,50.0,moyen
V-220,Extracteur,ventilateur,2018-06-08,2195.0,52680,13000,10543,418.4,2,5.147,2.211,46.0,C,3.34,5.12,92.0,82.1,74.6,170.1,66.6,70000,560.0,52.3,moyen
V-220,Extracteur,ventilateur,2018-06-08,2227.8,53467,13000,10382,3.9,3,5.128,2.403,50.3,C,3.49,4.78,92.6,81.2,78.5,153.6,69.8,70000,560.0,54.5,moyen
V-220,Extracteur,ventilateur,2018-06-08,2260.5,54253,13000,10216,2816.7,2,5.016,2.2,49.2,C,3.48,5.0,92.0,80.7,72.1,172.5,66.3,70000,560.0,56.8,eleve
V-220,Extracteur,ventilateur,2018-06-08,2293.3,55039,13000,10047,1741.5,2,4.494,2.002,50.7,B,4.06,4.92,90.1,79.1,72.2,141.5,71.4,70000,560.0,59.1,eleve
V-220,Extracteur,ventilateur,2018-06-08,2326.1,55825,13000,9876,80.6,2,4.763,2.196,53.6,C,3.72,5.13,90.9,79.6,73.3,152.2,82.4,70000,560.0,61.4,eleve
V-220,Extracteur,ventilateur,2018-06-08,2358.8,56612,13000,9700,462.2,1,5.894,2.705,53.3,C,4.05,5.05,93.3,78.8,69.4,104.9,67.7,70000,560.0,63.6,eleve
V-220,Extracteur,ventilateur,2018-06-08,2391.6,57398,13000,9522,61.8,3,5.16,2.421,55.8,C,3.93,5.01,91.4,79.0,68.3,137.0,72.5,70000,560.0,65.9,eleve
V-220,Extracteur,ventilateur,2018-06-08,2424.3,58184,13000,9341,1558.0,3,5.515,2.497,57.7,C,4.17,5.36,92.2,78.7,62.9,111.3,73.3,70000,560.0,68.2,eleve
V-220,Extracteur,ventilateur,2018-06-08,2457.1,58970,13000,9156,1058.4,3,5.684,2.574,55.5,C,3.92,5.84,92.1,74.9,66.6,96.2,72.6,70000,560.0,70.5,eleve
V-220,Extracteur,ventilateur,2018-06-08,2489.9,59757,13000,8969,79.7,3,6.16,2.755,56.2,C,4.02,5.33,92.4,77.2,67.7,113.8,75.6,70000,560.0,72.7,eleve
V-220,Extracteur,ventilateur,2018-06-08,2522.6,60543,13000,8778,2203.8,2,5.607,2.549,56.7,C,4.04,5.9,90.9,75.2,59.7,92.6,70.5,70000,560.0,75.0,critique
V-220,Extracteur,ventilateur,2018-06-08,2555.4,61329,13000,8585,102.9,2,5.954,2.672,56.5,C,3.9,4.94,88.2,73.7,60.2,53.4,68.9,70000,560.0,77.3,critique
V-220,Extracteur,ventilateur,2018-06-08,2588.1,62116,13000,8389,908.9,2,7.15,3.065,55.6,D,4.04,6.02,88.8,75.8,57.1,44.3,68.3,70000,560.0,79.5,critique
V-220,Extracteur,ventilateur,2018-06-08,2620.9,62902,13000,8190,723.1,3,6.52,2.925,58.1,C,4.12,5.83,90.7,74.6,53.1,84.4,74.9,70000,560.0,81.8,critique
V-220,Extracteur,ventilateur,2018-06-08,2653.7,63688,13000,7988,61.5,3,6.66,2.979,60.5,C,4.15,5.47,90.5,74.7,50.2,66.9,72.6,70000,560.0,84.1,critique
V-220,Extracteur,ventilateur,2018-06-08,2686.4,64474,13000,7783,2225.3,3,7.005,3.093,65.0,C,4.28,6.16,88.7,73.3,55.7,77.0,67.4,70000,560.0,86.4,critique
V-220,Extracteur,ventilateur,2018-06-08,2719.2,65261,13000,7576,940.6,2,7.514,3.427,61.2,D,4.63,5.31,89.3,73.1,57.8,50.6,67.1,70000,560.0,88.6,critique
V-220,Extracteur,ventilateur,2018-06-08,2752.0,66047,13000,7366,1052.5,4,6.642,2.939,60.0,C,4.49,6.45,87.1,74.1,63.6,23.8,69.8,70000,560.0,90.9,critique
V-220,Extracteur,ventilateur,2018-06-08,2784.7,66833,13000,7153,856.2,4,7.605,3.442,67.2,D,4.53,5.92,88.1,72.7,43.8,54.9,70.8,70000,560.0,93.2,critique
V-220,Extracteur,ventilateur,2018-06-08,2817.5,67619,13000,6938,1397.6,3,7.756,3.48,67.6,D,4.53,6.07,87.8,71.7,44.9,7.9,65.0,70000,560.0,95.5,critique
V-220,Extracteur,ventilateur,2018-06-08,2850.2,68406,13000,6720,421.2,4,7.444,3.266,65.2,D,4.49,6.11,86.7,72.7,48.1,-1.1,72.1,70000,560.0,97.7,critique
V-220,Extracteur,ventilateur,2018-06-08,2883.0,69192,13000,6500,513.8,4,8.219,3.804,62.2,D,4.77,6.34,88.5,71.1,45.4,0.4,67.6,70000,560.0,100.0,critique
